ANNO,AteneoCOD,AteneoNOME,AteneoREGIONE,COD_FoET2013,DESC_FoET2013,Genere,DOTTORI
2022,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,07,"Engineering, manufacturing and construction",F,7
2022,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,07,"Engineering, manufacturing and construction",M,8
2022,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,08,"Agriculture, forestry, fisheries and veterinary",F,9
2022,07601,Potenza - Universita' degli studi della Basilicata,Basilicata,08,"Agriculture, forestry, fisheries and veterinary",M,3
2022,07501,Lecce - Universita' del Salento,Puglia,02,Arts and humanities,F,5
2022,07501,Lecce - Universita' del Salento,Puglia,02,Arts and humanities,M,3
2022,07501,Lecce - Universita' del Salento,Puglia,03,"Social sciences, journalism and information",F,2
2022,07501,Lecce - Universita' del Salento,Puglia,03,"Social sciences, journalism and information",M,6
2022,07501,Lecce - Universita' del Salento,Puglia,04,"Business, administration and law",F,4
2022,07501,Lecce - Universita' del Salento,Puglia,04,"Business, administration and law",M,5
2022,07501,Lecce - Universita' del Salento,Puglia,05,"Natural sciences, mathematics and statistics",F,18
2022,07501,Lecce - Universita' del Salento,Puglia,05,"Natural sciences, mathematics and statistics",M,17
2022,07501,Lecce - Universita' del Salento,Puglia,06,Information and Communication Technologies (ICTs),F,1
2022,07501,Lecce - Universita' del Salento,Puglia,07,"Engineering, manufacturing and construction",F,8
2022,07501,Lecce - Universita' del Salento,Puglia,07,"Engineering, manufacturing and construction",M,12
2022,07501,Lecce - Universita' del Salento,Puglia,08,"Agriculture, forestry, fisheries and veterinary",F,1
2022,07501,Lecce - Universita' del Salento,Puglia,09,Health and welfare,F,1
2022,07501,Lecce - Universita' del Salento,Puglia,09,Health and welfare,M,1
2022,07203,"Casamassima - Libera Universita' Mediterranea ""Giuseppe Degennaro""",Puglia,04,"Business, administration and law",F,2
2022,07203,"Casamassima - Libera Universita' Mediterranea ""Giuseppe Degennaro""",Puglia,04,"Business, administration and law",M,4
2022,07203,"Casamassima - Libera Universita' Mediterranea ""Giuseppe Degennaro""",Puglia,05,"Natural sciences, mathematics and statistics",F,1
2022,07202,Bari - Politecnico,Puglia,02,Arts and humanities,M,1
2022,07202,Bari - Politecnico,Puglia,05,"Natural sciences, mathematics and statistics",F,1
2022,07202,Bari - Politecnico,Puglia,05,"Natural sciences, mathematics and statistics",M,1
2022,07202,Bari - Politecnico,Puglia,07,"Engineering, manufacturing and construction",F,19
2022,07202,Bari - Politecnico,Puglia,07,"Engineering, manufacturing and construction",M,32
2022,07201,Bari - Universita' degli studi,Puglia,01,Education,F,4
2022,07201,Bari - Universita' degli studi,Puglia,01,Education,M,1
2022,07201,Bari - Universita' degli studi,Puglia,02,Arts and humanities,F,3
2022,07201,Bari - Universita' degli studi,Puglia,02,Arts and humanities,M,6
2022,07201,Bari - Universita' degli studi,Puglia,03,"Social sciences, journalism and information",F,2
2022,07201,Bari - Universita' degli studi,Puglia,03,"Social sciences, journalism and information",M,6
2022,07201,Bari - Universita' degli studi,Puglia,04,"Business, administration and law",F,18
2022,07201,Bari - Universita' degli studi,Puglia,04,"Business, administration and law",M,11
2022,07201,Bari - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",F,27
2022,07201,Bari - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",M,22
2022,07201,Bari - Universita' degli studi,Puglia,06,Information and Communication Technologies (ICTs),M,3
2022,07201,Bari - Universita' degli studi,Puglia,07,"Engineering, manufacturing and construction",F,1
2022,07201,Bari - Universita' degli studi,Puglia,07,"Engineering, manufacturing and construction",M,2
2022,07201,Bari - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",F,16
2022,07201,Bari - Universita' degli studi,Puglia,08,"Agriculture, forestry, fisheries and veterinary",M,7
2022,07201,Bari - Universita' degli studi,Puglia,09,Health and welfare,F,12
2022,07201,Bari - Universita' degli studi,Puglia,09,Health and welfare,M,7
2022,07101,Foggia - Universita' degli studi,Puglia,01,Education,F,1
2022,07101,Foggia - Universita' degli studi,Puglia,05,"Natural sciences, mathematics and statistics",M,1
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,02,Arts and humanities,M,2
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,03,"Social sciences, journalism and information",M,1
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,04,"Business, administration and law",F,3
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,04,"Business, administration and law",M,3
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,05,"Natural sciences, mathematics and statistics",F,3
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,05,"Natural sciences, mathematics and statistics",M,4
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,07,"Engineering, manufacturing and construction",F,1
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,07,"Engineering, manufacturing and construction",M,2
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,08,"Agriculture, forestry, fisheries and veterinary",F,4
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,08,"Agriculture, forestry, fisheries and veterinary",M,4
2022,07001,Campobasso - Universita' degli studi del Molise,Molise,09,Health and welfare,F,4
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,01,Education,F,2
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,01,Education,M,1
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,02,Arts and humanities,F,5
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,02,Arts and humanities,M,7
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,03,"Social sciences, journalism and information",F,6
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,03,"Social sciences, journalism and information",M,6
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,04,"Business, administration and law",F,7
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,04,"Business, administration and law",M,9
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,05,"Natural sciences, mathematics and statistics",F,10
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,05,"Natural sciences, mathematics and statistics",M,4
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,07,"Engineering, manufacturing and construction",F,2
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,07,"Engineering, manufacturing and construction",M,2
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,09,Health and welfare,F,10
2022,06901,Chieti e Pescara - Universita' degli studi Gabriele D'Annunzio,Abruzzo,09,Health and welfare,M,3
2022,06701,Teramo - Universita' degli studi,Abruzzo,02,Arts and humanities,F,2
2022,06701,Teramo - Universita' degli studi,Abruzzo,02,Arts and humanities,M,9
2022,06701,Teramo - Universita' degli studi,Abruzzo,04,"Business, administration and law",F,3
2022,06701,Teramo - Universita' degli studi,Abruzzo,04,"Business, administration and law",M,6
2022,06701,Teramo - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",F,6
2022,06701,Teramo - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",M,2
2022,06701,Teramo - Universita' degli studi,Abruzzo,08,"Agriculture, forestry, fisheries and veterinary",F,9
2022,06701,Teramo - Universita' degli studi,Abruzzo,08,"Agriculture, forestry, fisheries and veterinary",M,11
2022,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,03,"Social sciences, journalism and information",F,2
2022,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,04,"Business, administration and law",F,1
2022,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,05,"Natural sciences, mathematics and statistics",F,1
2022,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,05,"Natural sciences, mathematics and statistics",M,2
2022,06603,L'Aquila - Gran Sasso Science Institute,Abruzzo,06,Information and Communication Technologies (ICTs),F,1
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,03,"Social sciences, journalism and information",F,2
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,03,"Social sciences, journalism and information",M,1
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,04,"Business, administration and law",F,2
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,04,"Business, administration and law",M,1
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",F,6
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,05,"Natural sciences, mathematics and statistics",M,7
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,06,Information and Communication Technologies (ICTs),M,4
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,07,"Engineering, manufacturing and construction",F,8
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,07,"Engineering, manufacturing and construction",M,12
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,09,Health and welfare,F,5
2022,06601,L'Aquila - Universita' degli studi,Abruzzo,09,Health and welfare,M,7
2022,06501,Salerno - Universita' degli studi,Campania,01,Education,F,6
2022,06501,Salerno - Universita' degli studi,Campania,02,Arts and humanities,F,19
2022,06501,Salerno - Universita' degli studi,Campania,02,Arts and humanities,M,13
2022,06501,Salerno - Universita' degli studi,Campania,03,"Social sciences, journalism and information",F,4
2022,06501,Salerno - Universita' degli studi,Campania,03,"Social sciences, journalism and information",M,2
2022,06501,Salerno - Universita' degli studi,Campania,04,"Business, administration and law",F,15
2022,06501,Salerno - Universita' degli studi,Campania,04,"Business, administration and law",M,16
2022,06501,Salerno - Universita' degli studi,Campania,05,"Natural sciences, mathematics and statistics",F,21
2022,06501,Salerno - Universita' degli studi,Campania,05,"Natural sciences, mathematics and statistics",M,21
2022,06501,Salerno - Universita' degli studi,Campania,06,Information and Communication Technologies (ICTs),F,6
2022,06501,Salerno - Universita' degli studi,Campania,06,Information and Communication Technologies (ICTs),M,9
2022,06501,Salerno - Universita' degli studi,Campania,07,"Engineering, manufacturing and construction",F,10
2022,06501,Salerno - Universita' degli studi,Campania,07,"Engineering, manufacturing and construction",M,25
2022,06501,Salerno - Universita' degli studi,Campania,09,Health and welfare,F,7
2022,06501,Salerno - Universita' degli studi,Campania,09,Health and welfare,M,4
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,02,Arts and humanities,F,7
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,02,Arts and humanities,M,4
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,03,"Social sciences, journalism and information",F,7
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,03,"Social sciences, journalism and information",M,3
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,04,"Business, administration and law",F,22
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,04,"Business, administration and law",M,11
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,05,"Natural sciences, mathematics and statistics",F,33
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,05,"Natural sciences, mathematics and statistics",M,16
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,06,Information and Communication Technologies (ICTs),F,1
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,06,Information and Communication Technologies (ICTs),M,1
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,07,"Engineering, manufacturing and construction",F,17
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,07,"Engineering, manufacturing and construction",M,21
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,08,"Agriculture, forestry, fisheries and veterinary",M,1
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,09,Health and welfare,F,24
2022,06306,"Napoli - Universita' degli studi della Campania ""Luigi Vanvitelli""",Campania,09,Health and welfare,M,10
2022,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,01,Education,F,1
2022,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,02,Arts and humanities,F,2
2022,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,03,"Social sciences, journalism and information",F,2
2022,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,03,"Social sciences, journalism and information",M,1
2022,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,04,"Business, administration and law",F,3
2022,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,04,"Business, administration and law",M,1
2022,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,07,"Engineering, manufacturing and construction",F,2
2022,06304,"Napoli - Universita' degli studi ""Suor Orsola Benincasa""",Campania,07,"Engineering, manufacturing and construction",M,2
2022,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,02,Arts and humanities,F,19
2022,06303,"Napoli - Universita' degli studi ""L' Orientale""",Campania,02,Arts and humanities,M,10
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,01,Education,M,1
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,02,Arts and humanities,F,2
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,02,Arts and humanities,M,2
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,03,"Social sciences, journalism and information",F,9
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,03,"Social sciences, journalism and information",M,1
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,04,"Business, administration and law",F,13
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,04,"Business, administration and law",M,7
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,05,"Natural sciences, mathematics and statistics",F,6
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,05,"Natural sciences, mathematics and statistics",M,2
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,07,"Engineering, manufacturing and construction",F,7
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,07,"Engineering, manufacturing and construction",M,12
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,08,"Agriculture, forestry, fisheries and veterinary",F,1
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,09,Health and welfare,F,1
2022,06302,"Napoli - Universita' degli studi ""Parthenope""",Campania,09,Health and welfare,M,1
2022,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,01,Education,F,3
2022,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,02,Arts and humanities,F,12
2022,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,02,Arts and humanities,M,11
2022,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,03,"Social sciences, journalism and information",F,8
2022,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,03,"Social sciences, journalism and information",M,4
2022,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,04,"Business, administration and law",F,13
2022,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,04,"Business, administration and law",M,15
2022,06301,"Napoli - Universita' degli studi ""Federico II""",Campania,05,"Natural sciences, mathematics and statistics",F,68
